utmx utmy Watershednum elevation aspect slope
278095 4866585 7 771 0 5.710593
278105 4866585 7 771 0 5.710593
278115 4866585 7 771 0 5.710593
278125 4866585 7 771 0 5.710593
278135 4866585 7 771 0 5.710593
278145 4866585 7 771 333.4349 6.37937
278155 4866585 7 772 333.4349 6.37937
278165 4866585 7 772 336.8014 5.438008
278175 4866585 7 773 326.3099 5.150652
278185 4866585 7 773 324.4623 6.13738
278195 4866585 7 774 315 7.054132
278205 4866585 7 775 305.5377 6.13738
278215 4866585 7 776 288.4349 6.762861
278225 4866585 7 777 281.3099 7.264627
278235 4866585 7 778 279.4623 8.64667
278245 4866585 7 780 270 7.125016
278255 4866585 7 781 239.0362 4.16874
278265 4866585 7 781 236.3099 5.150652
278275 4866585 7 782 246.8014 5.438008
278285 4866585 7 783 261.8699 5.051153
278295 4866585 7 784 261.8699 5.051153
278305 4866585 7 785 246.8014 5.438008
278315 4866585 7 786 251.565 6.762861
278325 4866585 8 787 263.6598 6.457954
278335 4866585 8 788 270 5.710593
278345 4866585 8 789 270 5.710593
278355 4866585 8 790 270 5.710593
278365 4866585 8 791 270 5.710593
278375 4866585 8 792 264.8056 7.860959
278385 4866585 8 794 260.5377 8.64667
278395 4866585 8 795 263.6598 6.457954
278405 4866585 8 796 263.6598 6.457954
278415 4866585 8 797 254.7449 8.111279
278425 4866585 8 799 248.1986 7.667577
278435 4866585 8 800 251.565 6.762861
278445 4866585 8 801 258.6901 7.264627
278455 4866585 8 802 254.7449 8.111279
278465 4866585 8 804 251.565 11.17999
278475 4866585 8 806 246.0375 13.8323
278485 4866585 8 808 239.9314 15.34595
278495 4866585 8 811 239.0362 16.25392
278505 4866585 8 813 233.1301 14.03624
278515 4866585 8 815 225 11.97673
278525 4866585 8 816 225 11.97673
278535 4866585 8 818 225 11.00409
278545 4866585 8 819 225 9.039936
278555 4866585 8 820 225 8.049467
278565 4866585 8 821 225 8.049467
278575 4866585 8 822 225 8.049467
278585 4866585 8 823 236.3099 10.21938
278595 4866585 8 825 236.3099 10.21938
278605 4866585 8 826 225 8.049467
278615 4866585 8 827 225 8.049467
278625 4866585 8 828 225 8.049467
278635 4866585 8 829 225 7.054132
278645 4866585 8 830 234.4623 6.13738
278655 4866585 8 831 225 4.044691
278665 4866585 8 831 198.435 2.263636
278675 4866585 8 831 225 1.01275
278685 4866585 8 831 225 1.01275
278695 4866585 8 831 180 1.432096
278705 4866585 8 831 135 1.01275
278715 4866585 8 831 90 1.432096
278725 4866585 8 831 81.8699 5.051153
278735 4866585 8 829 68.19859 7.667577
278745 4866585 8 828 59.03624 8.293805
278755 4866585 8 827 63.43495 9.520202
278765 4866585 8 825 45 7.054132
278775 4866585 8 825 6.340192 6.457954
278785 4866585 8 825 5.194429 7.860959
278795 4866585 8 825 0 8.530766
278805 4866585 8 825 355.6013 9.256682
278815 4866585 8 825 344.0546 10.31508
278825 4866585 8 826 331.6992 10.45686
278835 4866585 8 827 338.9625 9.876473
278845 4866585 8 827 334.9831 11.69021
278855 4866585 8 829 327.9946 13.27067
278865 4866585 8 830 339.444 12.05719
278875 4866585 8 830 341.5651 11.17999
278885 4866585 8 831 344.0546 10.31508
278895 4866585 8 831 356.1859 10.64269
278905 4866585 8 831 348.6901 10.82504
278915 4866585 8 832 347.0054 9.468127
278925 4866585 8 832 0 8.530766
278935 4866585 8 832 0 8.530766
278945 4866585 8 832 355.6013 9.256682
278955 4866585 9 832 356.1859 10.64269
278965 4866585 9 832 349.992 12.17678
278975 4866585 9 833 347.4712 12.97935
278985 4866585 9 833 356.6335 12.01703
278995 4866585 9 833 345.9637 11.64863
279005 4866585 9 834 345.9637 11.64863
279015 4866585 9 834 348.6901 10.82504
279025 4866585 9 835 344.0546 10.31508
279035 4866585 9 835 344.0546 10.31508
279045 4866585 9 836 341.5651 8.984877
279055 4866585 9 836 353.6598 6.457954
279065 4866585 9 836 0 5.710593
279075 4866585 9 836 0 5.710593
279085 4866585 9 836 0 5.710593
279095 4866585 9 836 8.130102 5.051153
279105 4866585 9 836 11.30993 3.646971
279115 4866585 9 836 45 3.035724
279125 4866585 9 835 71.56505 2.263636
279135 4866585 9 835 71.56505 2.263636
279145 4866585 9 834 63.43495 3.199601
279155 4866585 9 834 45 1.01275
279165 4866585 9 834 135 1.01275
279175 4866585 9 834 116.565 3.199601
279185 4866585 9 833 108.435 2.263636
279195 4866585 9 833 135 1.01275
279205 4866585 9 833 116.565 3.199601
279215 4866585 9 832 90 2.862405
279225 4866585 9 832 59.03624 4.16874
279235 4866585 9 831 63.43495 6.37937
279245 4866585 9 830 63.43495 6.37937
279255 4866585 9 829 54.46232 6.13738
279265 4866585 9 828 45 7.054132
279275 4866585 9 827 56.30993 10.21938
279285 4866585 9 825 56.30993 10.21938
279295 4866585 9 824 45 8.049467
279305 4866585 9 823 45 9.039936
279315 4866585 9 822 39.28941 10.07397
279325 4866585 9 821 39.80557 11.04835
279335 4866585 9 819 39.80557 11.04835
279345 4866585 9 818 33.69007 10.21938
279355 4866585 9 817 39.80557 11.04835
279365 4866585 9 816 39.80557 11.04835
279375 4866585 9 815 39.80557 11.04835
279385 4866585 9 813 45 11.97673
279395 4866585 9 812 39.80557 11.04835
279405 4866585 9 811 45 11.97673
279415 4866585 9 809 53.74616 13.08946
279425 4866585 9 807 56.30993 10.21938
279435 4866585 9 806 63.43495 9.520202
279445 4866585 9 804 57.52881 9.256682
279455 4866585 9 803 45 8.049467
279465 4866585 9 802 50.71059 10.07397
279475 4866585 9 800 50.19443 11.04835
279485 4866585 9 799 45 9.039936
279495 4866585 9 798 45 8.049467
279505 4866585 9 797 45 8.049467
279515 4866585 9 796 52.12502 8.111279
279525 4866585 9 795 60.9454 7.333393
279535 4866585 9 794 63.43495 6.37937
279545 4866585 9 793 63.43495 6.37937
279555 4866585 9 792 63.43495 6.37937
279565 4866585 9 791 54.46232 6.13738
279575 4866585 9 790 45 6.054499
279585 4866585 9 789 45 5.051153
279595 4866585 9 789 45 5.051153
279605 4866585 9 788 45 6.054499
279615 4866585 9 787 45 5.051153
279625 4866585 9 787 45 5.051153
279635 4866585 9 786 45 6.054499
279645 4866585 9 785 45 5.051153
279655 4866585 9 785 45 5.051153
279665 4866585 9 784 45 7.054132
279675 4866585 9 783 35.53768 6.13738
279685 4866585 9 783 33.69007 5.150652
279695 4866585 9 782 36.8699 7.125016
279705 4866585 9 781 21.80141 7.667577
279715 4866585 9 781 11.30993 7.264627
279725 4866585 9 781 24.44395 8.588925
279735 4866585 9 780 21.03751 9.876473
279745 4866585 9 780 11.30993 10.82504
279755 4866585 9 779 20.55605 12.05719
279765 4866585 9 778 26.56505 12.60438
279775 4866585 9 777 26.56505 12.60438
279785 4866585 9 776 26.56505 12.60438
279795 4866585 9 775 26.56505 12.60438
277545 4866595 7 822 33.69007 5.150652
277555 4866595 7 822 30.96376 4.16874
277565 4866595 7 821 45 4.044691
277575 4866595 7 821 45 5.051153
277585 4866595 7 820 45 6.054499
277595 4866595 7 819 33.69007 5.150652
277605 4866595 7 819 35.53768 6.13738
277615 4866595 7 818 26.56505 6.37937
277625 4866595 7 818 0 5.710593
277635 4866595 7 818 6.340192 6.457954
277645 4866595 7 818 21.80141 7.667577
277655 4866595 7 817 21.80141 7.667577
277665 4866595 7 817 5.194429 7.860959
277675 4866595 7 817 4.398705 9.256682
277685 4866595 7 817 18.43495 11.17999
277695 4866595 7 816 22.38013 12.94241
277705 4866595 7 815 23.96249 13.8323
277715 4866595 7 814 32.90524 14.2036
277725 4866595 7 812 25.01689 11.69021
277735 4866595 7 812 15.9454 10.31508
277745 4866595 7 811 15.9454 10.31508
277755 4866595 7 811 18.43495 8.984877
277765 4866595 7 810 18.43495 6.762861
277775 4866595 7 810 26.56505 6.37937
277785 4866595 7 809 26.56505 6.37937
277795 4866595 7 809 8.130102 5.051153
277805 4866595 7 809 33.69007 5.150652
277815 4866595 7 808 33.69007 5.150652
277825 4866595 7 808 33.69007 5.150652
277835 4866595 7 807 33.69007 5.150652
277845 4866595 7 807 33.69007 5.150652
277855 4866595 7 806 45 7.054132
277865 4866595 7 805 36.8699 7.125016
277875 4866595 7 805 45 9.039936
277885 4866595 7 803 54.46232 12.13706
277895 4866595 7 801 59.03624 12.3342
277905 4866595 7 799 55.30485 11.17999
277915 4866595 7 798 50.19443 11.04835
277925 4866595 7 796 59.03624 12.3342
277935 4866595 7 794 55.30485 11.17999
277945 4866595 7 793 45 12.94241
277955 4866595 7 791 45 17.65097
277965 4866595 7 788 45 18.56595
277975 4866595 7 786 45 16.72659
277985 4866595 7 784 45 15.79317
277995 4866595 7 782 45 14.85106
278005 4866595 7 780 45 12.94241
278015 4866595 7 779 45 11.97673
278025 4866595 7 777 39.80557 11.04835
278035 4866595 7 776 33.69007 10.21938
278045 4866595 7 775 33.69007 10.21938
278055 4866595 7 774 33.69007 10.21938
278065 4866595 7 773 26.56505 9.520202
278075 4866595 7 773 18.43495 8.984877
278085 4866595 7 772 15.25512 8.111279
278095 4866595 7 772 6.340192 6.457954
278105 4866595 7 772 0 5.710593
278115 4866595 7 772 0 5.710593
278125 4866595 7 772 0 5.710593
278135 4866595 7 772 0 5.710593
278145 4866595 7 772 336.8014 5.438008
278155 4866595 7 773 326.3099 5.150652
278165 4866595 7 773 341.5651 4.520227
278175 4866595 7 773 326.3099 5.150652
278185 4866595 7 774 315 6.054499
278195 4866595 7 775 315 5.051153
278205 4866595 7 775 303.6901 5.150652
278215 4866595 7 776 296.5651 6.37937
278225 4866595 7 777 291.8014 7.667577
278235 4866595 7 779 281.3099 7.264627
278245 4866595 7 780 251.565 4.520227
278255 4866595 7 780 239.0362 4.16874
278265 4866595 7 781 251.565 4.520227
278275 4866595 7 782 246.8014 5.438008
278285 4866595 7 783 243.435 6.37937
278295 4866595 7 784 236.3099 5.150652
278305 4866595 7 784 236.3099 5.150652
278315 4866595 8 785 248.1986 7.667577
278325 4866595 8 787 248.1986 7.667577
278335 4866595 8 788 251.565 6.762861
278345 4866595 8 789 263.6598 6.457954
278355 4866595 8 790 270 5.710593
278365 4866595 8 791 270 5.710593
278375 4866595 8 792 263.6598 6.457954
278385 4866595 8 793 260.5377 8.64667
278395 4866595 8 795 264.8056 7.860959
278405 4866595 8 796 270 5.710593
278415 4866595 8 797 263.6598 6.457954
278425 4866595 8 798 251.565 6.762861
278435 4866595 8 799 248.1986 7.667577
278445 4866595 8 801 248.1986 7.667577
278455 4866595 8 802 248.1986 7.667577
278465 4866595 8 803 248.9625 9.876473
278475 4866595 8 805 244.9831 11.69021
278485 4866595 8 807 242.1027 13.51969
278495 4866595 8 809 239.9314 15.34595
278505 4866595 8 812 233.1301 14.03624
278515 4866595 8 813 229.7636 12.01703
278525 4866595 8 815 230.1944 11.04835
278535 4866595 8 816 225 11.00409
278545 4866595 8 818 225 11.00409
278555 4866595 8 819 225 9.039936
278565 4866595 8 820 225 8.049467
278575 4866595 8 821 225 8.049467
278585 4866595 8 822 230.7106 10.07397
278595 4866595 8 824 230.1944 11.04835
278605 4866595 8 825 225 9.039936
278615 4866595 8 826 217.875 8.111279
278625 4866595 8 827 212.4712 9.256682
278635 4866595 8 828 213.6901 10.21938
278645 4866595 8 829 213.6901 10.21938
278655 4866595 8 830 204.444 8.588925
278665 4866595 8 830 206.565 6.37937
278675 4866595 8 831 225 4.044691
278685 4866595 8 831 225 1.01275
278695 4866595 8 831 -1 0
278705 4866595 8 831 -1 0
278715 4866595 8 831 108.435 2.263636
278725 4866595 8 830 101.3099 3.646971
278735 4866595 8 830 71.56505 4.520227
278745 4866595 8 829 68.19859 7.667577
278755 4866595 8 827 65.55605 8.588925
278765 4866595 8 826 35.53768 6.13738
278775 4866595 8 826 8.130102 5.051153
278785 4866595 8 826 0 4.289153
278795 4866595 8 826 351.8699 5.051153
278805 4866595 8 826 341.5651 6.762861
278815 4866595 8 827 338.1986 7.667577
278825 4866595 8 827 330.9454 7.333393
278835 4866595 8 828 322.125 8.111279
278845 4866595 8 829 321.3402 9.094641
278855 4866595 8 830 315 9.039936
278865 4866595 8 831 323.1301 7.125016
278875 4866595 8 832 333.4349 6.37937
278885 4866595 8 832 330.9454 7.333393
278895 4866595 8 833 344.7449 8.111279
278905 4866595 8 833 354.8056 7.860959
278915 4866595 8 833 353.6598 6.457954
278925 4866595 8 833 353.6598 6.457954
278935 4866595 8 833 354.8056 7.860959
278945 4866595 8 833 350.5377 8.64667
278955 4866595 8 834 347.0054 9.468127
278965 4866595 9 834 344.0546 10.31508
278975 4866595 9 835 344.0546 10.31508
278985 4866595 9 835 356.1859 10.64269
278995 4866595 9 835 348.6901 10.82504
279005 4866595 9 836 344.0546 10.31508
279015 4866595 9 836 351.8699 10.02499
279025 4866595 9 836 347.0054 9.468127
279035 4866595 9 837 344.7449 8.111279
279045 4866595 9 837 348.6901 7.264627
279055 4866595 9 837 0 7.125016
279065 4866595 9 837 6.340192 6.457954
279075 4866595 9 837 8.130102 5.051153
279085 4866595 9 837 11.30993 3.646971
279095 4866595 9 837 45 3.035724
279105 4866595 9 836 71.56505 2.263636
279115 4866595 9 836 90 2.862405
279125 4866595 9 835 90 2.862405
279135 4866595 9 835 90 1.432096
279145 4866595 9 835 90 2.862405
279155 4866595 9 834 90 1.432096
279165 4866595 9 834 108.435 2.263636
279175 4866595 9 833 116.565 3.199601
279185 4866595 9 833 135 2.024868
279195 4866595 9 833 135 3.035724
279205 4866595 9 832 135 3.035724
279215 4866595 9 832 135 2.024868
279225 4866595 9 832 116.565 3.199601
279235 4866595 9 831 98.1301 5.051153
279245 4866595 9 830 81.8699 5.051153
279255 4866595 9 829 59.03624 4.16874
279265 4866595 9 829 56.30993 5.150652
279275 4866595 9 828 65.55605 8.588925
279285 4866595 9 826 57.52881 9.256682
279295 4866595 9 825 45 8.049467
279305 4866595 9 824 45 8.049467
279315 4866595 9 823 45 8.049467
279325 4866595 9 822 45 9.039936
279335 4866595 9 821 39.28941 10.07397
279345 4866595 9 820 33.69007 10.21938
279355 4866595 9 819 45 11.00409
279365 4866595 9 817 50.71059 10.07397
279375 4866595 9 816 51.34019 9.094641
279385 4866595 9 815 56.30993 10.21938
279395 4866595 9 813 57.52881 9.256682
279405 4866595 9 812 63.43495 9.520202
279415 4866595 9 810 64.98311 11.69021
279425 4866595 9 808 60.25512 11.39565
279435 4866595 9 806 56.30993 10.21938
279445 4866595 9 805 51.34019 9.094641
279455 4866595 9 804 45 8.049467
279465 4866595 9 803 45 9.039936
279475 4866595 9 802 50.19443 11.04835
279485 4866595 9 800 50.71059 10.07397
279495 4866595 9 799 45 8.049467
279505 4866595 9 798 52.12502 8.111279
279515 4866595 9 797 65.55605 8.588925
279525 4866595 9 795 68.19859 7.667577
279535 4866595 9 794 63.43495 6.37937
279545 4866595 9 793 63.43495 6.37937
279555 4866595 9 792 63.43495 6.37937
279565 4866595 9 791 56.30993 5.150652
279575 4866595 9 791 45 5.051153
279585 4866595 9 790 45 6.054499
279595 4866595 9 789 45 5.051153
279605 4866595 9 789 45 5.051153
279615 4866595 9 788 45 6.054499
279625 4866595 9 787 45 5.051153
279635 4866595 9 787 45 5.051153
279645 4866595 9 786 45 6.054499
279655 4866595 9 785 45 5.051153
279665 4866595 9 785 45 5.051153
279675 4866595 9 784 45 6.054499
279685 4866595 9 783 33.69007 5.150652
279695 4866595 9 783 14.03624 5.885129
279705 4866595 9 783 21.80141 7.667577
279715 4866595 9 782 18.43495 6.762861
279725 4866595 9 782 18.43495 6.762861
279735 4866595 9 781 21.80141 7.667577
279745 4866595 9 781 11.30993 7.264627
279755 4866595 9 781 24.44395 8.588925
279765 4866595 9 780 33.69007 10.21938
279775 4866595 9 779 33.69007 10.21938
279785 4866595 9 778 33.69007 10.21938
279795 4866595 9 777 33.69007 10.21938
277545 4866605 7 823 33.69007 5.150652
277555 4866605 7 822 33.69007 5.150652
277565 4866605 7 822 33.69007 5.150652
277575 4866605 7 821 45 5.051153
277585 4866605 7 821 45 5.051153
277595 4866605 7 820 23.19859 5.438008
277605 4866605 7 820 26.56505 6.37937
277615 4866605 7 819 26.56505 6.37937
277625 4866605 7 819 0 5.710593
277635 4866605 7 819 8.130102 5.051153
277645 4866605 7 819 33.69007 5.150652
277655 4866605 7 818 23.19859 5.438008
277665 4866605 7 818 0 5.710593
277675 4866605 7 818 8.130102 5.051153
277685 4866605 7 818 33.69007 5.150652
277695 4866605 7 817 35.53768 6.13738
277705 4866605 7 817 37.87498 8.111279
277715 4866605 7 815 45 11.00409
277725 4866605 7 814 33.69007 10.21938
277735 4866605 7 813 18.43495 8.984877
277745 4866605 7 813 24.44395 8.588925
277755 4866605 7 812 37.87498 8.111279
277765 4866605 7 811 26.56505 6.37937
277775 4866605 7 811 26.56505 6.37937
277785 4866605 7 810 35.53768 6.13738
277795 4866605 7 810 30.96376 4.16874
277805 4866605 7 809 45 4.044691
277815 4866605 7 809 45 4.044691
277825 4866605 7 808 45 4.044691
277835 4866605 7 808 45 4.044691
277845 4866605 7 807 45 4.044691
277855 4866605 7 807 56.30993 5.150652
277865 4866605 7 806 56.30993 5.150652
277875 4866605 7 805 54.46232 6.13738
277885 4866605 7 804 61.69925 10.45686
277895 4866605 7 802 63.43495 12.60438
277905 4866605 7 800 61.69925 10.45686
277915 4866605 7 799 63.43495 9.520202
277925 4866605 7 797 64.98311 11.69021
277935 4866605 7 795 56.30993 10.21938
277945 4866605 7 794 45 9.039936
277955 4866605 7 793 45 12.94241
277965 4866605 7 791 48.17983 17.67649
277975 4866605 7 788 48.17983 17.67649
277985 4866605 7 786 45 15.79317
277995 4866605 7 784 45 15.79317
278005 4866605 7 782 45 14.85106
278015 4866605 7 780 45 12.94241
278025 4866605 7 779 39.80557 11.04835
278035 4866605 7 778 33.69007 10.21938
278045 4866605 7 777 33.69007 10.21938
278055 4866605 7 776 33.69007 10.21938
278065 4866605 7 775 32.47119 9.256682
278075 4866605 7 774 21.80141 7.667577
278085 4866605 7 774 21.80141 7.667577
278095 4866605 7 773 18.43495 6.762861
278105 4866605 7 773 0 5.710593
278115 4866605 7 773 0 5.710593
278125 4866605 7 773 0 5.710593
278135 4866605 7 773 0 5.710593
278145 4866605 7 773 351.8699 5.051153
278155 4866605 7 773 329.0363 4.16874
278165 4866605 7 774 329.0363 4.16874
278175 4866605 7 774 326.3099 5.150652
278185 4866605 7 775 315 5.051153
278195 4866605 7 775 315 4.044691
278205 4866605 7 776 303.6901 5.150652
278215 4866605 7 777 296.5651 6.37937
278225 4866605 7 778 284.0363 5.885129
278235 4866605 7 779 251.565 4.520227
278245 4866605 7 779 239.0362 4.16874
278255 4866605 7 780 251.565 4.520227
278265 4866605 7 781 239.0362 4.16874
278275 4866605 7 781 236.3099 5.150652
278285 4866605 7 782 243.435 6.37937
278295 4866605 7 783 246.8014 5.438008
278305 4866605 8 784 261.8699 5.051153
278315 4866605 8 785 263.6598 6.457954
278325 4866605 8 786 251.565 6.762861
278335 4866605 8 787 248.1986 7.667577
278345 4866605 8 789 254.7449 8.111279
278355 4866605 8 790 263.6598 6.457954
278365 4866605 8 791 270 5.710593
278375 4866605 8 792 270 5.710593
278385 4866605 8 793 264.8056 7.860959
278395 4866605 8 795 254.7449 8.111279
278405 4866605 8 796 243.435 6.37937
278415 4866605 8 797 243.435 6.37937
278425 4866605 8 798 243.435 6.37937
278435 4866605 8 799 248.1986 7.667577
278445 4866605 8 800 248.1986 7.667577
